L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,attack_cat
22462,25,6,3.0,37366,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37366.0,3380.0,18211,17,958,7,298928000,27040000,66,2,2,0,24,15928,30408,8960,35,0,0,0,0.0,0,Benign
47290,22922,6,0.0,4238,72,66846,74,27,27,27,0,0,0,31,32,1378,52,52,1378,4238.0,66846.0,555,6,33003,29,33904000,534768000,98,0,0,0,48,47784,14480,11008,43,0,0,0,0.0,0,Benign
28780,28875,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
41757,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
39398,45762,6,0.0,2438,38,20576,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,20576.0,539,6,9868,12,19504000,164608000,64,0,0,0,14,23168,14480,6912,27,0,0,0,0.0,0,Benign
4132,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,46465,1,60,0.0,0,Benign
32828,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
36745,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
11536,39283,6,0.0,4394,75,66568,76,27,27,27,0,0,0,31,32,1352,52,52,1352,4394.0,66568.0,555,6,32864,30,35152000,532544000,101,0,0,4,46,60816,14480,11008,43,0,0,0,0.0,0,Benign
29629,5190,6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0,Benign
41561,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
23496,58099,6,0.0,1970,29,8414,28,26,26,26,0,0,0,31,32,1352,52,52,1352,1970.0,8414.0,539,6,3891,8,15760000,67312000,51,0,0,2,4,18824,14480,6912,27,0,0,0,0.0,0,Benign
4797,5190,6,0.0,1958,22,2308,24,27,27,27,0,0,0,31,32,485,52,52,485,1958.0,2308.0,663,5,786,5,15664000,18464000,42,0,4,0,0,13032,13032,38656,151,0,0,0,0.0,0,Benign
53111,31773,6,0.0,2230,34,15258,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,15258.0,539,6,7209,10,17840000,122064000,60,0,0,0,10,20272,14480,6912,27,0,0,0,0.0,0,Benign
62699,44609,17,0.0,512,4,304,4,0,0,0,0,0,0,31,32,140,52,52,140,512.0,304.0,0,0,0,0,4096000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
39972,37939,6,0.0,2230,34,14474,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,14474.0,539,6,6765,10,17840000,115792000,62,0,0,2,8,20272,14480,6912,27,0,0,0,0.0,0,Benign
30596,21,6,1.0,2487,45,3500,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3742.0,563,9,1126,13,13736000,16336000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
10597,10229,6,0.0,2750,44,27620,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,27620.0,539,6,13390,15,22000000,220960000,70,0,0,2,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
37399,45089,17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
25237,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
15139,29895,6,0.0,320,6,1918,8,27,19,27,0,0,0,31,32,799,52,52,799,320.0,1918.0,0,0,799,1,2560000,15344000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
20098,64434,6,0.0,3926,66,57624,68,27,27,27,0,0,0,31,32,1352,52,52,1352,3926.0,57624.0,555,6,28392,26,31408000,460992000,92,0,0,0,42,43440,14480,11008,43,0,0,0,0.0,0,Benign
2057,80,6,7.0,772,10,1042,8,27,27,19,0,0,0,62,63,393,40,40,393,772.0,1042.0,210,1,393,1,6176000,8336000,14,2,2,0,0,16383,16383,53760,210,0,0,0,0.0,1,Exploits
7834,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,47935,1,60,0.0,0,Benign
48876,2535,6,0.0,2766,44,28404,46,27,27,27,4294951,16,16,31,32,1352,52,52,1352,2766.0,28404.0,547,6,13782,15,1296000,13360000,70,0,0,0,20,27512,14480,8960,35,0,0,0,0.0,0,Benign
42965,5190,6,0.0,1272,16,2572,18,27,27,27,0,0,0,31,32,828,52,52,828,1272.0,2572.0,372,3,970,3,10176000,20576000,30,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
14227,21,6,1.0,2059,37,2814,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3056.0,505,8,886,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
21671,19561,6,0.0,2542,40,23508,42,27,27,27,0,0,0,31,32,1359,52,52,1359,2542.0,23508.0,539,6,11334,13,20336000,188064000,64,2,0,0,16,24616,14480,6912,27,0,0,0,0.0,0,Benign
18988,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
51590,20642,6,0.0,3614,60,46932,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3614.0,46932.0,555,6,23046,23,28912000,375456000,86,0,0,6,30,39096,14480,11008,43,0,0,0,0.0,0,Benign
63661,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,23816,1,60,0.0,0,Benign
3687,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
41790,21,6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign
31866,5190,6,0.0,2054,22,2478,24,27,27,27,0,0,0,31,32,433,52,52,433,2054.0,2478.0,711,5,871,5,16432000,19824000,38,4,4,0,0,13032,13032,50944,199,0,0,0,0.0,0,Benign
23127,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,65522,1,60,0.0,0,Benign
35471,2869,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
27905,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,12760000,14984000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
44000,4169,6,0.0,4550,78,72164,80,27,27,27,0,0,0,31,32,1352,52,52,1352,4550.0,72164.0,555,6,35662,32,36400000,577312000,104,0,0,6,48,52128,14480,11008,43,0,0,0,0.0,0,Benign
2832,47347,6,0.0,3182,52,39076,54,27,27,27,0,0,0,31,32,1352,52,52,1352,3182.0,39076.0,547,6,19118,19,25456000,312608000,78,0,0,0,28,33304,14480,8960,35,0,0,0,0.0,0,Benign
59452,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
13994,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,12760000,14984000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
63601,63811,6,0.0,2542,40,23432,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,23432.0,539,6,11296,13,20336000,187456000,66,0,0,0,16,24616,14480,6912,27,0,0,0,0.0,0,Benign
63831,21,6,1.0,1251,23,1751,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1993.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
16011,14108,17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
29006,47711,6,0.0,2854,46,29122,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,29122.0,539,6,14141,16,22832000,232976000,74,0,0,0,20,28960,14480,6912,27,0,0,0,0.0,0,Benign
45573,62364,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
27287,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
14544,21,6,1.0,1031,19,1472,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1714.0,251,4,436,5,7544000,8232000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
30700,31316,6,0.0,4862,84,78556,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,78556.0,555,6,38858,35,38896000,628448000,110,0,0,6,54,56472,14480,11008,43,0,0,0,0.0,0,Benign
53755,111,6,0.0,552,10,336,8,19,19,19,4294951,16,16,254,255,100,40,40,100,552.0,336.0,100,1,0,0,256000,152000,18,0,0,0,0,16383,16383,25600,100,0,0,0,0.0,1,Reconnaissance
42632,5901,6,0.0,5486,96,95318,98,27,27,27,0,0,0,31,32,1352,52,52,1352,5486.0,95318.0,555,6,47239,41,43888000,762544000,122,0,0,6,66,65160,14480,11008,43,0,0,0,0.0,0,Benign
56257,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
62930,5190,6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0,Benign
24146,5190,6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
17425,62701,6,0.0,3598,60,47288,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3598.0,47288.0,547,6,23224,23,28784000,378304000,86,0,0,4,32,39096,14480,8960,35,0,0,0,0.0,0,Benign
47918,21,6,1.0,1251,23,1750,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1992.0,309,5,516,6,8552000,9512000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
53680,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
42194,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,375,1,60,0.0,0,Benign
48679,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,7042,1,60,0.0,0,Benign
64255,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
32972,50018,6,0.0,2750,44,26406,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,26406.0,539,6,12783,15,22000000,211248000,72,0,0,0,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
8704,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
51882,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
1186,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,41223,1,60,0.0,0,Benign
32900,49160,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
24404,26274,17,0.0,216,4,90,2,0,0,0,0,0,0,254,255,74,34,34,74,216.0,90.0,0,0,0,0,1728000,720000,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,Backdoor
25142,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
64325,445,6,0.0,2010,12,832,10,19,19,19,0,0,0,254,255,652,40,40,652,2010.0,832.0,829,2,248,1,16080000,6656000,16,4,0,2,0,16383,16383,15616,61,0,0,0,0.0,1,Fuzzers
2220,21,6,1.0,1817,33,2511,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2753.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
10536,44466,6,0.0,2542,40,20826,40,27,27,27,0,0,0,31,32,1376,52,52,1376,2542.0,20826.0,539,6,9993,12,20336000,166608000,66,0,0,0,14,23168,14480,6912,27,0,0,0,0.0,0,Benign
35819,143,6,4.0,7818,122,14922,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7818.0,14922.0,2241,29,5793,31,62544000,119376000,222,18,4,2,2,50680,47784,49408,193,0,0,0,0.0,0,Benign
12571,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
19785,5190,6,0.0,2054,22,2478,24,27,27,27,0,0,0,31,32,433,52,52,433,2054.0,2478.0,711,5,871,5,16432000,19824000,38,4,4,0,0,13032,13032,50944,199,0,0,0,0.0,0,Benign
32535,25,6,3.0,37446,52,3276,40,27,27,27,0,0,0,31,32,1500,52,52,1500,37446.0,3276.0,18251,17,958,7,299568000,26208000,64,2,2,0,24,15928,30408,19200,75,0,0,0,0.0,0,Benign
17636,143,6,4.0,7816,122,16064,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7816.0,16064.0,2240,29,6364,31,62528000,128512000,222,16,6,2,2,50680,47784,49152,192,0,0,0,0.0,0,Benign
33319,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,744000,880000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
5615,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,3320,3,12640000,81344000,18,0,6,0,6,8688,8688,16896,66,0,0,0,0.0,0,Benign
18548,4795,6,0.0,2958,48,32374,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2958.0,32374.0,539,6,15767,17,23664000,258992000,74,0,2,0,22,30408,14480,6912,27,0,0,0,0.0,0,Benign
48527,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,6186,1,60,0.0,0,Benign
27223,60850,6,0.0,4014,68,61134,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,61134.0,547,6,30147,27,32112000,489072000,94,0,0,0,44,44888,14480,8960,35,0,0,0,0.0,0,Benign
59916,80,6,7.0,994,10,9000,12,26,26,26,0,0,0,31,32,1500,52,52,1500,994.0,9000.0,285,1,4340,3,7952000,72000000,14,0,2,0,6,10136,8688,7424,29,0,0,0,0.0,0,Benign
61347,22,6,92.0,24448,232,29348,234,27,27,27,0,0,0,31,32,1284,52,52,1284,24448.0,29348.0,8944,53,12018,66,195584000,234784000,426,14,6,18,2,65160,65160,61440,240,0,0,0,0.0,0,Benign
2819,21,6,1.0,2487,45,3498,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,13736000,16328000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
49162,32065,6,0.0,2438,38,19242,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,19242.0,539,6,9201,12,19504000,153936000,64,0,0,2,12,23168,14480,6912,27,0,0,0,0.0,0,Benign
54412,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
23114,21,6,1.0,2059,37,2814,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3056.0,505,8,886,10,11664000,13544000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
9575,45944,6,0.0,2766,44,25742,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,25742.0,547,6,12451,15,22128000,205936000,70,0,0,4,16,27512,14480,8960,35,0,0,0,0.0,0,Benign
60579,22830,6,0.0,2334,36,16102,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,16102.0,539,6,7631,11,18672000,128816000,62,0,2,0,10,21720,14480,6912,27,0,0,0,0.0,0,Benign
49783,21,6,1.0,1031,19,1472,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1714.0,251,4,436,5,7544000,8232000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
22217,65089,6,0.0,4808,28,3080,30,27,27,27,0,0,0,31,32,1036,52,52,1036,4808.0,3080.0,1984,6,1068,6,38464000,24640000,36,18,2,0,2,14480,14480,49152,192,0,0,0,0.0,0,Benign
42416,6153,17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
41910,80,6,7.0,3042,48,333130,260,27,27,19,0,0,0,62,63,1500,40,40,1500,3042.0,333130.0,585,1,166397,126,24336000,2665040000,70,0,14,8,216,16383,16383,18688,73,0,0,0,0.0,1,Generic
2486,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
42152,4004,6,0.0,2334,36,16920,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,16920.0,539,6,8040,11,18672000,135360000,62,0,0,2,10,21720,14480,6912,27,0,0,0,0.0,0,Benign
14160,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
1202,135,6,0.0,576,10,256,6,19,19,19,0,0,0,254,255,112,40,40,112,576.0,256.0,112,1,0,0,4608000,2048000,16,0,0,0,0,16383,16383,28672,112,0,0,0,0.0,1,Fuzzers
38306,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
18924,5190,6,0.0,1036,12,2366,14,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2366.0,358,3,971,3,8288000,18928000,22,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0,Benign
52492,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
54070,30395,6,0.0,2542,40,21730,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,21730.0,539,6,10497,13,20336000,173840000,64,0,0,2,14,24616,14480,6912,27,0,0,0,0.0,0,Benign
22646,21,6,1.0,701,13,1160,16,24,24,24,4294951,16,16,31,32,106,52,52,106,1148.0,1402.0,190,3,372,4,504000,448000,40,0,0,0,0,11584,11584,48640,190,0,0,0,0.0,0,Benign
43232,2041,17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
23313,21301,6,0.0,2974,48,33842,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,33842.0,547,6,16501,17,23792000,270736000,74,0,0,0,24,30408,14480,8960,35,0,0,0,0.0,0,Benign
57291,19561,6,0.0,2854,46,30136,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,30136.0,539,6,14648,16,22832000,241088000,70,2,0,2,20,28960,14480,6912,27,0,0,0,0.0,0,Benign
46295,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,2161724.0,1122186.0,378,6,611,7,6696000,8312000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
41646,21,6,1.0,1493,27,2054,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2296.0,378,6,610,7,9544000,10776000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
33059,28496,17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
61709,20181,17,0.0,544,4,304,4,0,0,0,0,0,0,31,32,156,52,52,156,544.0,304.0,0,0,0,0,4352000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
27923,26008,6,0.0,2854,46,30856,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,30856.0,539,6,15008,16,22832000,246848000,72,0,0,2,20,28960,14480,6912,27,0,0,0,0.0,0,Benign
10281,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
62673,8725,6,0.0,4238,72,65596,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,65596.0,555,6,32378,29,33904000,524768000,98,0,0,0,48,47784,14480,11008,43,0,0,0,0.0,0,Benign
48809,2891,6,0.0,5486,96,92132,98,27,27,27,0,0,0,31,32,1352,52,52,1352,5486.0,92132.0,555,6,45646,41,43888000,737056000,122,6,0,0,66,65160,14480,11008,43,0,0,0,0.0,0,Benign
52079,21,6,1.0,2487,45,3498,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,13736000,16336000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
36950,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,13811,1,60,0.0,0,Benign
45766,42665,17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
27487,55329,6,0.0,2230,34,15258,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2230.0,15258.0,539,6,7209,10,17840000,122064000,60,0,0,0,10,20272,14480,6912,27,0,0,0,0.0,0,Benign
25729,61556,6,0.0,2766,44,24004,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,24004.0,547,6,11582,15,22128000,192032000,70,4,0,0,16,27512,14480,8960,35,0,0,0,0.0,0,Benign
37538,25,6,3.0,37524,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37524.0,3380.0,18290,17,958,7,300192000,27040000,66,2,2,0,24,15928,30408,29184,114,0,0,0,0.0,0,Benign
13583,21,6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
29138,21,6,1.0,2059,37,2814,39,24,24,24,4294952,15,15,31,32,106,52,52,106,2506.0,3056.0,505,8,886,10,1520000,1768000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
45581,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
24274,1512,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
29499,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,54942,1,60,0.0,0,Benign
